Driver,QualifyingTime (s),Team,AvgRaceTime (s),Temperature (°C),Humidity (%),Pressure (mbar),Rainfall (mm),TrackTemp (°C),Date,Year,GP,DriverHistoricalAvg (s),Driver_Dry_Perf,Driver_Damp_Perf,Driver_Wet_Perf,Driver_Cold_Perf,Driver_Mid_Perf,Driver_Hot_Perf,Driver_HighDownforce_Perf,Driver_LowDownforce_Perf,DriverEloBefore,ConstructorEloBefore
ALO,102.369,Aston Martin,110.0775306122449,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1721.5079632975455,1397.152487826742
COL,102.53,Williams,110.12742857142857,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,91.90501078430573,19.026917784657723,35.0,8.055555555555557,35.0,20.025799793601653,18.53604599734631,50.0,50.0,1369.2477188360658,1413.581929605316
ALB,102.859,Williams,110.07502040816327,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1790.089541254952,1413.581929605316
BEA,102.968,Haas F1 Team,110.16075510204082,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.38278722077615,38.70592535259718,30.263157894736842,41.111111111111114,60.294117647058826,40.380116959064324,41.14551083591331,50.0,50.0,1574.5720412091846,1320.6724951897293
TSU,103.035,RB,115.30784615384616,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1421.6767148775493,1302.5725348087008
HUL,103.191,Haas F1 Team,110.11836734693878,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1626.3368183915463,1320.6724951897293
STR,103.404,Aston Martin,110.68331818181818,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1481.7888411039503,1397.152487826742
RIC,103.547,RB,109.98464583333333,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1546.5523026017147,1302.5725348087008
GAS,103.179,Alpine,110.332,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1516.0952752566282,1206.7634265792894
NOR,103.609,McLaren,108.9430612244898,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2377.122115678266,2015.1487938289213
BOT,103.618,Kick Sauber,110.97045833333334,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1279.638293670991,1088.966286648191
ZHO,104.246,Kick Sauber,110.35585416666667,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1066.7050565240506,1088.966286648191
OCO,104.504,Alpine,110.54731249999999,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1353.131164931902,1206.7634265792894
NOR,89.525,McLaren,97.57618032786885,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,1903.53685736037,2017.4363156369272
VER,89.728,Red Bull Racing,97.90332786885246,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2143.0130612135417,1946.5097312207179
HAM,89.841,Mercedes,98.93634426229508,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1949.6969861813209,1844.1381781592224
RUS,89.867,Mercedes,98.52113114754098,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2088.1724622369934,1844.1381781592224
PIA,89.953,McLaren,98.18239344262295,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2263.876789665722,2017.4363156369272
HUL,90.115,Haas F1 Team,99.16646666666666,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1559.0335574516635,1324.5699070390538
ALO,90.214,Aston Martin,99.11766666666668,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1797.434081943554,1443.986842692934
TSU,90.354,RB,99.20773333333334,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1521.7320280118784,1279.4448059024498
LEC,89.747,Ferrari,98.49034426229508,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2215.724512641322,1875.1439419007622
SAI,90.108,Ferrari,99.0017868852459,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2069.4366448724886,1875.1439419007622
ALB,90.474,Williams,103.56657142857144,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1767.7349603267194,1423.9471255520334
COL,90.481,Williams,99.18598333333333,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,91.90501078430573,19.026917784657723,35.0,8.055555555555557,35.0,20.025799793601653,18.53604599734631,50.0,50.0,1589.3753329380809,1423.9471255520334
PER,90.579,Red Bull Racing,99.15075,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,2009.0905489128734,1946.5097312207179
MAG,90.653,Haas F1 Team,100.56067272727273,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1459.884234024848,1324.5699070390538
OCO,90.769,Alpine,99.77748333333334,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1228.3192706849454,1177.0317951093693
RIC,91.085,RB,100.51746666666666,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1456.465043299534,1279.4448059024498
STR,91.094,Aston Martin,99.79221666666668,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1456.5588805768411,1443.986842692934
GAS,91.312,Alpine,99.99415,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1537.5794771595895,1177.0317951093693
BOT,91.572,Kick Sauber,99.95065,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1248.6689794167112,1054.1287989604452
ZHO,92.054,Kick Sauber,99.93281666666667,30.786250000000003,74.65,1008.024375,0.0,36.445625,2024-09-22,2024,Singapore Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1065.9676266132615,1054.1287989604452
NOR,92.33,McLaren,100.10664150943396,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2115.5147179735577,2052.189900853371
VER,92.361,Red Bull Racing,100.15613207547169,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2215.856525589527,1963.199098087455
SAI,92.652,Ferrari,99.9548679245283,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2012.918755345482,1874.9982661919469
LEC,92.74,Ferrari,99.80496226415093,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2229.4958108085566,1874.9982661919469
PIA,92.95,McLaren,101.17349999999999,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2165.828338550063,2052.189900853371
RUS,92.974,Mercedes,101.929,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2087.5914144474436,1818.7794303361811
GAS,93.018,Alpine,102.41785185185186,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1387.5003141700458,1152.8407904509775
ALO,93.309,Aston Martin,102.83784905660377,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1804.9945588190299,1447.2539262052092
MAG,93.481,Haas F1 Team,101.40092452830189,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1475.8881337142109,1391.1382635013135
PER,93.02,Red Bull Racing,101.06532075471698,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1787.5086851799035,1963.199098087455
TSU,93.506,RB,101.9318846153846,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1635.5495624836424,1293.8268925947743
HUL,93.544,Haas F1 Team,102.07212962962964,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1718.1953078317651,1391.1382635013135
OCO,93.597,Alpine,103.47805660377358,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1307.8663484410529,1152.8407904509775
STR,93.759,Aston Martin,102.2228076923077,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1378.1490080979622,1447.2539262052092
LAW,93.339,RB,101.32135849056604,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.9981167697565,37.88402601870094,15.0,49.44444444444444,37.745098039215684,37.09316592133929,45.74045407636739,50.0,50.0,1454.9666861105782,1293.8268925947743
ALB,94.051,Williams,103.02496226415094,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1725.9561061016504,1368.3852912063326
COL,94.062,Williams,102.23825925925927,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,91.90501078430573,19.026917784657723,35.0,8.055555555555557,35.0,20.025799793601653,18.53604599734631,50.0,50.0,1605.23117517404,1368.3852912063326
BOT,94.152,Kick Sauber,103.45141509433962,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1193.2593214929914,1023.7255827463546
ZHO,94.228,Kick Sauber,104.61862962962962,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,46.60193548387097,2024-10-20,2024,United States Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1030.182707678719,1023.7255827463546
SAI,75.946,Ferrari,84.97965714285715,19.88867924528302,51.0503144654088,785.2528301886794,0.0,35.60251572327045,2024-10-27,2024,Mexico City Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2096.4717584646187,1875.7631654814757
VER,76.171,Red Bull Racing,85.86141428571429,19.88867924528302,51.0503144654088,785.2528301886794,0.0,35.60251572327045,2024-10-27,2024,Mexico City Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2256.095746364379,1977.7640042041623
NOR,76.26,McLaren,85.01715714285714,19.88867924528302,51.0503144654088,785.2528301886794,0.0,35.60251572327045,2024-10-27,2024,Mexico City Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2222.7691854858967,2082.211604315455
